set_name,card_number,player_name,team
Premium Ink Ruby,63,James Harden,Houston Rockets
Premium Ink Ruby,64,Bill Russell,Boston Celtics
Premium Ink Ruby,65,Magic Johnson,Los Angeles Lakers
Premium Ink Ruby,66,Kobe Bryant,Los Angeles Lakers
Premium Ink Ruby,68,Ben Wallace,Detroit Pistons
Premium Ink Ruby,69,Eddie Jones,Miami Heat
Premium Ink Ruby,70,Ray Allen,Milwaukee Bucks
Premium Ink Ruby,71,Anfernee Hardaway,New York Knicks
Premium Ink Ruby,72,Jason Kidd,Phoenix Suns
Premium Ink Ruby,73,Zydrunas Ilgauskas,Cleveland Cavaliers
Premium Ink Ruby,74,Damon Stoudamire,Toronto Raptors
Premium Ink Ruby,75,Nick Van Exel,Los Angeles Lakers
Premium Ink Ruby,76,Sean Elliott,Detroit Pistons
Premium Ink Ruby,77,Jalen Rose,Chicago Bulls
Premium Ink Ruby,78,Yao Ming,Houston Rockets
Premium Ink Ruby,79,Dell Curry,Charlotte Hornets
Premium Ink Ruby,80,Jerry Stackhouse,Brooklyn Nets
Premium Ink Ruby,81,Chauncey Billups,Detroit Pistons
Premium Ink Ruby,82,Kevin Durant,Golden State Warriors
Premium Ink Ruby,83,George Gervin,San Antonio Spurs
Premium Ink Ruby,84,Elvin Hayes,Houston Rockets
Premium Ink Ruby,85,Tobias Harris,Detroit Pistons
Premium Ink Ruby,86,Mario Hezonja,Orlando Magic
Premium Ink Ruby,87,Marcin Gortat,Washington Wizards
Premium Ink Ruby,88,Goran Dragic,Miami Heat
Premium Ink Ruby Gold Proof,1,Kyrie Irving,Cleveland Cavaliers
Premium Ink Ruby Gold Proof,11,Harrison Barnes,Dallas Mavericks
Premium Ink Ruby Gold Proof,13,Doug McDermott,Oklahoma City Thunder
Premium Ink Ruby Gold Proof,14,Gordon Hayward,Utah Jazz
Premium Ink Ruby Gold Proof,16,Eric Gordon,Houston Rockets
Premium Ink Ruby Gold Proof,21,Dwyane Wade,Chicago Bulls
Premium Ink Ruby Gold Proof,24,John Wall,Washington Wizards
Premium Ink Ruby Gold Proof,25,Pau Gasol,San Antonio Spurs
Premium Ink Ruby Gold Proof,31,Kristaps Porzingis,New York Knicks
Premium Ink Ruby Gold Proof,33,Kevin Love,Cleveland Cavaliers
Premium Ink Ruby Gold Proof,36,Jeremy Lin,Brooklyn Nets
Premium Ink Ruby Gold Proof,37,Blake Griffin,Los Angeles Clippers
Premium Ink Ruby Gold Proof,40,Shaquille O'Neal,Miami Heat
Premium Ink Ruby Gold Proof,41,Robert Parish,Boston Celtics
Premium Ink Ruby Gold Proof,42,Ralph Sampson,Houston Rockets
Premium Ink Ruby Gold Proof,46,Dominique Wilkins,Atlanta Hawks
Premium Ink Ruby Gold Proof,48,Willis Reed,New York Knicks
Premium Ink Ruby Gold Proof,49,David Robinson,San Antonio Spurs
Premium Ink Ruby Gold Proof,51,Dennis Rodman,Detroit Pistons
Premium Ink Ruby Gold Proof,53,James Worthy,Los Angeles Lakers
Premium Ink Ruby Gold Proof,58,Jerry West,Los Angeles Lakers
Premium Ink Ruby Gold Proof,59,Hakeem Olajuwon,Houston Rockets
Premium Ink Ruby Gold Proof,60,John Stockton,Utah Jazz
Premium Ink Ruby Gold Proof,61,Damian Lillard,Portland Trail Blazers
Premium Ink Ruby Gold Proof,63,James Harden,Houston Rockets
Premium Ink Ruby Gold Proof,64,Bill Russell,Boston Celtics
Premium Ink Ruby Gold Proof,69,Eddie Jones,Miami Heat
Premium Ink Ruby Gold Proof,70,Ray Allen,Milwaukee Bucks
Premium Ink Ruby Gold Proof,74,Damon Stoudamire,Toronto Raptors
Premium Ink Ruby Gold Proof,78,Yao Ming,Houston Rockets
Premium Ink Ruby Gold Proof,80,Jerry Stackhouse,Brooklyn Nets
Premium Ink Ruby Gold Proof,83,George Gervin,San Antonio Spurs
Premium Ink Ruby Gold Proof,84,Elvin Hayes,Houston Rockets
Premium Ink Ruby Gold Proof,86,Mario Hezonja,Orlando Magic
Premium Ink Ruby Gold Proof,88,Goran Dragic,Miami Heat
Rookie Autographs,1,Dario Saric,Philadelphia 76ers
Rookie Autographs,2,Brandon Ingram,Los Angeles Lakers
Rookie Autographs,4,Malcolm Brogdon,Milwaukee Bucks
Rookie Autographs,5,Kris Dunn,Minnesota Timberwolves
Rookie Autographs,6,Thon Maker,Milwaukee Bucks
Rookie Autographs,8,Marquese Chriss,Phoenix Suns
Rookie Autographs,9,Domantas Sabonis,Oklahoma City Thunder
Rookie Autographs,10,Ivica Zubac,Los Angeles Lakers
Rookie Autographs,12,Willy Hernangomez,New York Knicks
Rookie Autographs,13,Buddy Hield,Sacramento Kings
Rookie Autographs,14,Jamal Murray,Denver Nuggets
Rookie Autographs,15,Taurean Prince,Atlanta Hawks
Rookie Autographs Emerald,1,Dario Saric,Philadelphia 76ers
Rookie Autographs Emerald,2,Brandon Ingram,Los Angeles Lakers
Rookie Autographs Emerald,4,Malcolm Brogdon,Milwaukee Bucks
Rookie Autographs Emerald,5,Kris Dunn,Minnesota Timberwolves
Rookie Autographs Emerald,6,Thon Maker,Milwaukee Bucks
Rookie Autographs Emerald,8,Marquese Chriss,Phoenix Suns
Rookie Autographs Emerald,9,Domantas Sabonis,Oklahoma City Thunder
Rookie Autographs Emerald,10,Ivica Zubac,Los Angeles Lakers
Rookie Autographs Emerald,12,Willy Hernangomez,New York Knicks
Rookie Autographs Emerald,13,Buddy Hield,Sacramento Kings
Rookie Autographs Emerald,14,Jamal Murray,Denver Nuggets
Rookie Autographs Emerald,15,Taurean Prince,Atlanta Hawks
Rookie Autographs Emerald Gold Proof,1,Dario Saric,Philadelphia 76ers
Rookie Autographs Emerald Gold Proof,2,Brandon Ingram,Los Angeles Lakers
Rookie Autographs Emerald Gold Proof,4,Malcolm Brogdon,Milwaukee Bucks
Rookie Autographs Emerald Gold Proof,6,Thon Maker,Milwaukee Bucks
Rookie Autographs Emerald Gold Proof,8,Marquese Chriss,Phoenix Suns
Rookie Autographs Emerald Gold Proof,9,Domantas Sabonis,Oklahoma City Thunder
Rookie Autographs Emerald Gold Proof,10,Ivica Zubac,Los Angeles Lakers
Rookie Autographs Emerald Gold Proof,12,Willy Hernangomez,New York Knicks
Rookie Autographs Emerald Gold Proof,13,Buddy Hield,Sacramento Kings
Rookie Autographs Emerald Gold Proof,14,Jamal Murray,Denver Nuggets
Rookie Autographs Gold,1,Dario Saric,Philadelphia 76ers
Rookie Autographs Gold,2,Brandon Ingram,Los Angeles Lakers
Rookie Autographs Gold,4,Malcolm Brogdon,Milwaukee Bucks
Rookie Autographs Gold,5,Kris Dunn,Minnesota Timberwolves
Rookie Autographs Gold,6,Thon Maker,Milwaukee Bucks
Rookie Autographs Gold,8,Marquese Chriss,Phoenix Suns
Rookie Autographs Gold,9,Domantas Sabonis,Oklahoma City Thunder
Rookie Autographs Gold,10,Ivica Zubac,Los Angeles Lakers
Rookie Autographs Gold,12,Willy Hernangomez,New York Knicks
Rookie Autographs Gold,13,Buddy Hield,Sacramento Kings
Rookie Autographs Gold,14,Jamal Murray,Denver Nuggets
Rookie Autographs Gold,15,Taurean Prince,Atlanta Hawks
Rookie Autographs Gold Gold Proof,1,Dario Saric,Philadelphia 76ers
Rookie Autographs Gold Gold Proof,2,Brandon Ingram,Los Angeles Lakers
Rookie Autographs Gold Gold Proof,4,Malcolm Brogdon,Milwaukee Bucks
Rookie Autographs Gold Gold Proof,6,Thon Maker,Milwaukee Bucks
Rookie Autographs Gold Gold Proof,10,Ivica Zubac,Los Angeles Lakers
Rookie Autographs Gold Gold Proof,12,Willy Hernangomez,New York Knicks
Rookie Autographs Gold Gold Proof,14,Jamal Murray,Denver Nuggets
Rookie Autographs Gold Gold Proof,15,Taurean Prince,Atlanta Hawks
Rookie Autographs Gold Proof,1,Dario Saric,Philadelphia 76ers
Rookie Autographs Gold Proof,2,Brandon Ingram,Los Angeles Lakers
Rookie Autographs Gold Proof,6,Thon Maker,Milwaukee Bucks
Rookie Autographs Gold Proof,8,Marquese Chriss,Phoenix Suns
Rookie Autographs Gold Proof,9,Domantas Sabonis,Oklahoma City Thunder
Rookie Autographs Gold Proof,12,Willy Hernangomez,New York Knicks
Rookie Autographs Gold Proof,13,Buddy Hield,Sacramento Kings
Rookie Autographs Gold Proof,14,Jamal Murray,Denver Nuggets
Rookie Autographs Gold Proof,15,Taurean Prince,Atlanta Hawks
Rookie Autographs Platinum,1,Dario Saric,Philadelphia 76ers
Rookie Autographs Platinum,2,Brandon Ingram,Los Angeles Lakers
Rookie Autographs Platinum,4,Malcolm Brogdon,Milwaukee Bucks
Rookie Autographs Platinum,5,Kris Dunn,Minnesota Timberwolves
Rookie Autographs Platinum,6,Thon Maker,Milwaukee Bucks
Rookie Autographs Platinum,8,Marquese Chriss,Phoenix Suns
Rookie Autographs Platinum,9,Domantas Sabonis,Oklahoma City Thunder
Rookie Autographs Platinum,10,Ivica Zubac,Los Angeles Lakers
Rookie Autographs Platinum,12,Willy Hernangomez,New York Knicks
Rookie Autographs Platinum,13,Buddy Hield,Sacramento Kings
Rookie Autographs Platinum,14,Jamal Murray,Denver Nuggets
Rookie Autographs Platinum,15,Taurean Prince,Atlanta Hawks
Rookie Autographs Ruby,1,Dario Saric,Philadelphia 76ers
Rookie Autographs Ruby,2,Brandon Ingram,Los Angeles Lakers
Rookie Autographs Ruby,4,Malcolm Brogdon,Milwaukee Bucks
Rookie Autographs Ruby,5,Kris Dunn,Minnesota Timberwolves
Rookie Autographs Ruby,6,Thon Maker,Milwaukee Bucks
Rookie Autographs Ruby,8,Marquese Chriss,Phoenix Suns
Rookie Autographs Ruby,9,Domantas Sabonis,Oklahoma City Thunder
Rookie Autographs Ruby,10,Ivica Zubac,Los Angeles Lakers
Rookie Autographs Ruby,12,Willy Hernangomez,New York Knicks
Rookie Autographs Ruby,13,Buddy Hield,Sacramento Kings
Rookie Autographs Ruby,14,Jamal Murray,Denver Nuggets
Rookie Autographs Ruby,15,Taurean Prince,Atlanta Hawks
Rookie Autographs Ruby Gold Proof,1,Dario Saric,Philadelphia 76ers
Rookie Autographs Ruby Gold Proof,4,Malcolm Brogdon,Milwaukee Bucks
Rookie Autographs Ruby Gold Proof,6,Thon Maker,Milwaukee Bucks
Rookie Autographs Ruby Gold Proof,8,Marquese Chriss,Phoenix Suns
Rookie Autographs Ruby Gold Proof,9,Domantas Sabonis,Oklahoma City Thunder
Rookie Autographs Ruby Gold Proof,10,Ivica Zubac,Los Angeles Lakers
Rookie Autographs Ruby Gold Proof,12,Willy Hernangomez,New York Knicks
Rookie Autographs Ruby Gold Proof,14,Jamal Murray,Denver Nuggets
Rookie Autographs Ruby Gold Proof,15,Taurean Prince,Atlanta Hawks
Signature Prime Materials,1,Vince Carter,Memphis Grizzlies
Signature Prime Materials,2,Damian Lillard,Portland Trail Blazers
Signature Prime Materials,5,Carmelo Anthony,New York Knicks
Signature Prime Materials,6,Steven Adams,Oklahoma City Thunder
Signature Prime Materials,8,Tobias Harris,Detroit Pistons
Signature Prime Materials,9,Dirk Nowitzki,Dallas Mavericks
Signature Prime Materials,10,Nikola Vucevic,Orlando Magic
Signature Prime Materials,11,Kevin Durant,Golden State Warriors
Signature Prime Materials,12,Jordan Clarkson,Los Angeles Lakers
Signature Prime Materials,13,Devin Harris,Dallas Mavericks
Signature Prime Materials,14,Evan Fournier,Orlando Magic
Signature Prime Materials,18,Zach LaVine,Minnesota Timberwolves
Signature Prime Materials,19,Zach Randolph,Memphis Grizzlies
Signature Prime Materials,22,Rudy Gay,Sacramento Kings
Signature Prime Materials,23,Richard Hamilton,Chicago Bulls
Signature Prime Materials,25,Deron Williams,Cleveland Cavaliers
Signature Prime Materials,26,Gary Harris,Denver Nuggets
Signature Prime Materials,27,Reggie Jackson,Detroit Pistons
Signature Prime Materials,29,Gorgui Dieng,Minnesota Timberwolves
Signature Prime Materials,30,Reggie Miller,Indiana Pacers
Signature Prime Materials,31,Grant Hill,Detroit Pistons
Signature Prime Materials,33,Gordon Hayward,Utah Jazz
Signature Prime Materials,34,Kyrie Irving,Cleveland Cavaliers
Signature Prime Materials,38,Kevin Love,Cleveland Cavaliers
Signature Prime Materials,39,Kelly Tripucka,Detroit Pistons
Signature Prime Materials,40,Marquese Chriss,Phoenix Suns
Signature Prime Materials,43,Rudy Gobert,Utah Jazz
Signature Prime Materials,44,Marcin Gortat,Washington Wizards
Signature Prime Materials,46,Andrew Wiggins,Minnesota Timberwolves
Signature Prime Materials,47,Goran Dragic,Miami Heat
Signature Prime Materials,48,Mario Hezonja,Orlando Magic
Signature Prime Materials,49,Rondae Hollis-Jefferson,Brooklyn Nets
Signature Prime Materials,50,Karl-Anthony Towns,Minnesota Timberwolves
Signature Prime Materials,54,Manu Ginobili,San Antonio Spurs
Signature Prime Materials,56,Malcolm Brogdon,Milwaukee Bucks
Signature Prime Materials,57,Marcus Camby,New York Knicks
Signature Prime Materials,60,Rod Strickland,Washington Wizards
Signature Prime Materials,61,Aaron Gordon,Orlando Magic
Signature Prime Materials,62,Brandon Ingram,Los Angeles Lakers
Signature Prime Materials,63,Justise Winslow,Miami Heat
Signature Prime Materials,64,Myles Turner,Indiana Pacers
Signature Prime Materials,65,Ricky Rubio,Minnesota Timberwolves
Signature Prime Materials,66,Isaiah Thomas,Boston Celtics
Signature Prime Materials,67,Andrei Kirilenko,Utah Jazz
Signature Prime Materials,70,Chris Bosh,Miami Heat
Signature Prime Materials,71,Mark Price,Cleveland Cavaliers
Signature Prime Materials,72,Buddy Hield,Sacramento Kings
Signature Prime Materials,74,Kyle Korver,Cleveland Cavaliers
Signature Prime Materials,75,Robert Covington,Philadelphia 76ers
Signature Prime Materials Emerald,1,Vince Carter,Memphis Grizzlies
Signature Prime Materials Emerald,2,Damian Lillard,Portland Trail Blazers
Signature Prime Materials Emerald,4,Karl Malone,Utah Jazz
Signature Prime Materials Emerald,5,Carmelo Anthony,New York Knicks
Signature Prime Materials Emerald,6,Steven Adams,Oklahoma City Thunder
Signature Prime Materials Emerald,8,Tobias Harris,Detroit Pistons
Signature Prime Materials Emerald,9,Dirk Nowitzki,Dallas Mavericks
Signature Prime Materials Emerald,10,Nikola Vucevic,Orlando Magic
Signature Prime Materials Emerald,11,Kevin Durant,Golden State Warriors
Signature Prime Materials Emerald,12,Jordan Clarkson,Los Angeles Lakers
Signature Prime Materials Emerald,13,Devin Harris,Dallas Mavericks
Signature Prime Materials Emerald,14,Evan Fournier,Orlando Magic
Signature Prime Materials Emerald,15,Pau Gasol,San Antonio Spurs
Signature Prime Materials Emerald,17,Richard Jefferson,Cleveland Cavaliers
Signature Prime Materials Emerald,18,Zach LaVine,Minnesota Timberwolves
Signature Prime Materials Emerald,19,Zach Randolph,Memphis Grizzlies
Signature Prime Materials Emerald,20,Thon Maker,Milwaukee Bucks
Signature Prime Materials Emerald,22,Rudy Gay,Sacramento Kings
Signature Prime Materials Emerald,23,Richard Hamilton,Chicago Bulls
Signature Prime Materials Emerald,25,Deron Williams,Cleveland Cavaliers
Signature Prime Materials Emerald,26,Gary Harris,Denver Nuggets
Signature Prime Materials Emerald,27,Reggie Jackson,Detroit Pistons
Signature Prime Materials Emerald,29,Gorgui Dieng,Minnesota Timberwolves
Signature Prime Materials Emerald,30,Reggie Miller,Indiana Pacers
Signature Prime Materials Emerald,31,Grant Hill,Detroit Pistons
Signature Prime Materials Emerald,33,Gordon Hayward,Utah Jazz
Signature Prime Materials Emerald,34,Kyrie Irving,Cleveland Cavaliers
Signature Prime Materials Emerald,35,David Robinson,San Antonio Spurs
Signature Prime Materials Emerald,36,Rashard Lewis,Orlando Magic
Signature Prime Materials Emerald,37,Dwyane Wade,Chicago Bulls
Signature Prime Materials Emerald,38,Kevin Love,Cleveland Cavaliers
Signature Prime Materials Emerald,39,Kelly Tripucka,Detroit Pistons
Signature Prime Materials Emerald,40,Marquese Chriss,Phoenix Suns
Signature Prime Materials Emerald,42,Stephen Curry,Golden State Warriors
Signature Prime Materials Emerald,43,Rudy Gobert,Utah Jazz
Signature Prime Materials Emerald,46,Andrew Wiggins,Minnesota Timberwolves
Signature Prime Materials Emerald,47,Goran Dragic,Miami Heat
Signature Prime Materials Emerald,48,Mario Hezonja,Orlando Magic
Signature Prime Materials Emerald,49,Rondae Hollis-Jefferson,Brooklyn Nets
Signature Prime Materials Emerald,50,Karl-Anthony Towns,Minnesota Timberwolves
Signature Prime Materials Emerald,51,Jeremy Lin,Brooklyn Nets
Signature Prime Materials Emerald,52,DeMarre Carroll,Toronto Raptors
Signature Prime Materials Emerald,53,Harrison Barnes,Dallas Mavericks
Signature Prime Materials Emerald,54,Manu Ginobili,San Antonio Spurs
Signature Prime Materials Emerald,56,Malcolm Brogdon,Milwaukee Bucks
Signature Prime Materials Emerald,57,Marcus Camby,New York Knicks
Signature Prime Materials Emerald,60,Rod Strickland,Washington Wizards
Signature Prime Materials Emerald,61,Aaron Gordon,Orlando Magic
Signature Prime Materials Emerald,62,Brandon Ingram,Los Angeles Lakers
Signature Prime Materials Emerald,63,Justise Winslow,Miami Heat
Signature Prime Materials Emerald,64,Myles Turner,Indiana Pacers
Signature Prime Materials Emerald,65,Ricky Rubio,Minnesota Timberwolves
Signature Prime Materials Emerald,66,Isaiah Thomas,Boston Celtics
Signature Prime Materials Emerald,67,Andrei Kirilenko,Utah Jazz
Signature Prime Materials Emerald,69,Jamal Murray,Denver Nuggets
Signature Prime Materials Emerald,70,Chris Bosh,Miami Heat
Signature Prime Materials Emerald,71,Mark Price,Cleveland Cavaliers
Signature Prime Materials Emerald,72,Buddy Hield,Sacramento Kings
Signature Prime Materials Emerald,73,Danilo Gallinari,Denver Nuggets
Signature Prime Materials Emerald,74,Kyle Korver,Cleveland Cavaliers
Signature Prime Materials Emerald,75,Robert Covington,Philadelphia 76ers
Signature Prime Materials Gold,1,Vince Carter,Memphis Grizzlies
Signature Prime Materials Gold,2,Damian Lillard,Portland Trail Blazers
Signature Prime Materials Gold,5,Carmelo Anthony,New York Knicks
Signature Prime Materials Gold,6,Steven Adams,Oklahoma City Thunder
Signature Prime Materials Gold,8,Tobias Harris,Detroit Pistons
Signature Prime Materials Gold,9,Dirk Nowitzki,Dallas Mavericks
Signature Prime Materials Gold,10,Nikola Vucevic,Orlando Magic
Signature Prime Materials Gold,11,Kevin Durant,Golden State Warriors
Signature Prime Materials Gold,12,Jordan Clarkson,Los Angeles Lakers
Signature Prime Materials Gold,13,Devin Harris,Dallas Mavericks
Signature Prime Materials Gold,14,Evan Fournier,Orlando Magic
Signature Prime Materials Gold,15,Pau Gasol,San Antonio Spurs
Signature Prime Materials Gold,17,Richard Jefferson,Cleveland Cavaliers
Signature Prime Materials Gold,18,Zach LaVine,Minnesota Timberwolves
Signature Prime Materials Gold,19,Zach Randolph,Memphis Grizzlies
Signature Prime Materials Gold,22,Rudy Gay,Sacramento Kings
Signature Prime Materials Gold,23,Richard Hamilton,Chicago Bulls
Signature Prime Materials Gold,25,Deron Williams,Cleveland Cavaliers
Signature Prime Materials Gold,26,Gary Harris,Denver Nuggets
Signature Prime Materials Gold,27,Reggie Jackson,Detroit Pistons
Signature Prime Materials Gold,29,Gorgui Dieng,Minnesota Timberwolves
Signature Prime Materials Gold,30,Reggie Miller,Indiana Pacers
Signature Prime Materials Gold,31,Grant Hill,Detroit Pistons
Signature Prime Materials Gold,33,Gordon Hayward,Utah Jazz
Signature Prime Materials Gold,34,Kyrie Irving,Cleveland Cavaliers
Signature Prime Materials Gold,35,David Robinson,San Antonio Spurs
Signature Prime Materials Gold,36,Rashard Lewis,Orlando Magic
Signature Prime Materials Gold,37,Dwyane Wade,Chicago Bulls
Signature Prime Materials Gold,38,Kevin Love,Cleveland Cavaliers
Signature Prime Materials Gold,39,Kelly Tripucka,Detroit Pistons
Signature Prime Materials Gold,43,Rudy Gobert,Utah Jazz
Signature Prime Materials Gold,44,Marcin Gortat,Washington Wizards
Signature Prime Materials Gold,46,Andrew Wiggins,Minnesota Timberwolves
Signature Prime Materials Gold,47,Goran Dragic,Miami Heat
Signature Prime Materials Gold,48,Mario Hezonja,Orlando Magic
Signature Prime Materials Gold,49,Rondae Hollis-Jefferson,Brooklyn Nets
Signature Prime Materials Gold,50,Karl-Anthony Towns,Minnesota Timberwolves
Signature Prime Materials Gold,52,DeMarre Carroll,Toronto Raptors
Signature Prime Materials Gold,53,Harrison Barnes,Dallas Mavericks
Signature Prime Materials Gold,54,Manu Ginobili,San Antonio Spurs
Signature Prime Materials Gold,56,Malcolm Brogdon,Milwaukee Bucks
Signature Prime Materials Gold,60,Rod Strickland,Washington Wizards
Signature Prime Materials Gold,61,Aaron Gordon,Orlando Magic
Signature Prime Materials Gold,62,Brandon Ingram,Los Angeles Lakers
Signature Prime Materials Gold,63,Justise Winslow,Miami Heat
Signature Prime Materials Gold,64,Myles Turner,Indiana Pacers
Signature Prime Materials Gold,65,Ricky Rubio,Minnesota Timberwolves
Signature Prime Materials Gold,66,Isaiah Thomas,Boston Celtics
Signature Prime Materials Gold,67,Andrei Kirilenko,Utah Jazz
Signature Prime Materials Gold,69,Jamal Murray,Denver Nuggets
Signature Prime Materials Gold,70,Chris Bosh,Miami Heat
Signature Prime Materials Gold,71,Mark Price,Cleveland Cavaliers
Signature Prime Materials Gold,72,Buddy Hield,Sacramento Kings
Signature Prime Materials Gold,73,Danilo Gallinari,Denver Nuggets
Signature Prime Materials Gold,74,Kyle Korver,Cleveland Cavaliers
Signature Prime Materials Gold,75,Robert Covington,Philadelphia 76ers
Signature Prime Materials Platinum,1,Vince Carter,Memphis Grizzlies
Signature Prime Materials Platinum,2,Damian Lillard,Portland Trail Blazers
Signature Prime Materials Platinum,4,Karl Malone,Utah Jazz
Signature Prime Materials Platinum,5,Carmelo Anthony,New York Knicks
Signature Prime Materials Platinum,6,Steven Adams,Oklahoma City Thunder
Signature Prime Materials Platinum,7,John Stockton,Utah Jazz
Signature Prime Materials Platinum,8,Tobias Harris,Detroit Pistons
Signature Prime Materials Platinum,9,Dirk Nowitzki,Dallas Mavericks
Signature Prime Materials Platinum,10,Nikola Vucevic,Orlando Magic
Signature Prime Materials Platinum,11,Kevin Durant,Golden State Warriors
Signature Prime Materials Platinum,12,Jordan Clarkson,Los Angeles Lakers
Signature Prime Materials Platinum,13,Devin Harris,Dallas Mavericks
Signature Prime Materials Platinum,14,Evan Fournier,Orlando Magic
Signature Prime Materials Platinum,15,Pau Gasol,San Antonio Spurs
Signature Prime Materials Platinum,17,Richard Jefferson,Cleveland Cavaliers
Signature Prime Materials Platinum,18,Zach LaVine,Minnesota Timberwolves
Signature Prime Materials Platinum,19,Zach Randolph,Memphis Grizzlies
Signature Prime Materials Platinum,20,Thon Maker,Milwaukee Bucks
Signature Prime Materials Platinum,22,Rudy Gay,Sacramento Kings
Signature Prime Materials Platinum,23,Richard Hamilton,Chicago Bulls
Signature Prime Materials Platinum,25,Deron Williams,Cleveland Cavaliers
Signature Prime Materials Platinum,26,Gary Harris,Denver Nuggets
Signature Prime Materials Platinum,27,Reggie Jackson,Detroit Pistons
Signature Prime Materials Platinum,29,Gorgui Dieng,Minnesota Timberwolves
Signature Prime Materials Platinum,30,Reggie Miller,Indiana Pacers
Signature Prime Materials Platinum,31,Grant Hill,Detroit Pistons
Signature Prime Materials Platinum,33,Gordon Hayward,Utah Jazz
Signature Prime Materials Platinum,34,Kyrie Irving,Cleveland Cavaliers
Signature Prime Materials Platinum,35,David Robinson,San Antonio Spurs
Signature Prime Materials Platinum,36,Rashard Lewis,Orlando Magic
Signature Prime Materials Platinum,37,Dwyane Wade,Chicago Bulls
Signature Prime Materials Platinum,38,Kevin Love,Cleveland Cavaliers
Signature Prime Materials Platinum,39,Kelly Tripucka,Detroit Pistons
Signature Prime Materials Platinum,40,Marquese Chriss,Phoenix Suns
Signature Prime Materials Platinum,42,Stephen Curry,Golden State Warriors
Signature Prime Materials Platinum,43,Rudy Gobert,Utah Jazz
Signature Prime Materials Platinum,44,Marcin Gortat,Washington Wizards
Signature Prime Materials Platinum,46,Andrew Wiggins,Minnesota Timberwolves
Signature Prime Materials Platinum,47,Goran Dragic,Miami Heat
Signature Prime Materials Platinum,48,Mario Hezonja,Orlando Magic
Signature Prime Materials Platinum,49,Rondae Hollis-Jefferson,Brooklyn Nets
Signature Prime Materials Platinum,50,Karl-Anthony Towns,Minnesota Timberwolves
Signature Prime Materials Platinum,51,Jeremy Lin,Brooklyn Nets
Signature Prime Materials Platinum,52,DeMarre Carroll,Toronto Raptors
Signature Prime Materials Platinum,53,Harrison Barnes,Dallas Mavericks
Signature Prime Materials Platinum,54,Manu Ginobili,San Antonio Spurs
Signature Prime Materials Platinum,56,Malcolm Brogdon,Milwaukee Bucks
Signature Prime Materials Platinum,57,Marcus Camby,New York Knicks
Signature Prime Materials Platinum,59,Dominique Wilkins,Atlanta Hawks
Signature Prime Materials Platinum,60,Rod Strickland,Washington Wizards
Signature Prime Materials Platinum,61,Aaron Gordon,Orlando Magic
Signature Prime Materials Platinum,62,Brandon Ingram,Los Angeles Lakers
Signature Prime Materials Platinum,63,Justise Winslow,Miami Heat
Signature Prime Materials Platinum,64,Myles Turner,Indiana Pacers
Signature Prime Materials Platinum,65,Ricky Rubio,Minnesota Timberwolves
Signature Prime Materials Platinum,66,Isaiah Thomas,Boston Celtics
Signature Prime Materials Platinum,67,Andrei Kirilenko,Utah Jazz
Signature Prime Materials Platinum,69,Jamal Murray,Denver Nuggets
Signature Prime Materials Platinum,70,Chris Bosh,Miami Heat
Signature Prime Materials Platinum,71,Mark Price,Cleveland Cavaliers
Signature Prime Materials Platinum,72,Buddy Hield,Sacramento Kings
Signature Prime Materials Platinum,73,Danilo Gallinari,Denver Nuggets
Signature Prime Materials Platinum,74,Kyle Korver,Cleveland Cavaliers
Signature Prime Materials Platinum,75,Robert Covington,Philadelphia 76ers
Signature Prime Materials Ruby,1,Vince Carter,Memphis Grizzlies
Signature Prime Materials Ruby,2,Damian Lillard,Portland Trail Blazers
Signature Prime Materials Ruby,4,Karl Malone,Utah Jazz
Signature Prime Materials Ruby,5,Carmelo Anthony,New York Knicks
Signature Prime Materials Ruby,6,Steven Adams,Oklahoma City Thunder
Signature Prime Materials Ruby,8,Tobias Harris,Detroit Pistons
Signature Prime Materials Ruby,9,Dirk Nowitzki,Dallas Mavericks
Signature Prime Materials Ruby,10,Nikola Vucevic,Orlando Magic
Signature Prime Materials Ruby,12,Jordan Clarkson,Los Angeles Lakers
Signature Prime Materials Ruby,13,Devin Harris,Dallas Mavericks
Signature Prime Materials Ruby,14,Evan Fournier,Orlando Magic
Signature Prime Materials Ruby,15,Pau Gasol,San Antonio Spurs
Signature Prime Materials Ruby,18,Zach LaVine,Minnesota Timberwolves
Signature Prime Materials Ruby,19,Zach Randolph,Memphis Grizzlies
Signature Prime Materials Ruby,22,Rudy Gay,Sacramento Kings
Signature Prime Materials Ruby,23,Richard Hamilton,Chicago Bulls
Signature Prime Materials Ruby,25,Deron Williams,Cleveland Cavaliers
Signature Prime Materials Ruby,26,Gary Harris,Denver Nuggets
Signature Prime Materials Ruby,27,Reggie Jackson,Detroit Pistons
Signature Prime Materials Ruby,29,Gorgui Dieng,Minnesota Timberwolves
Signature Prime Materials Ruby,30,Reggie Miller,Indiana Pacers
Signature Prime Materials Ruby,31,Grant Hill,Detroit Pistons
Signature Prime Materials Ruby,33,Gordon Hayward,Utah Jazz
Signature Prime Materials Ruby,34,Kyrie Irving,Cleveland Cavaliers
Signature Prime Materials Ruby,36,Rashard Lewis,Orlando Magic
Signature Prime Materials Ruby,37,Dwyane Wade,Chicago Bulls
Signature Prime Materials Ruby,38,Kevin Love,Cleveland Cavaliers
